char,movie,mbti,votes
Thror,The Hobbit (Film Trilogy),ESTJ,7 Pdb Votes
Richard I of England (Richard Coeur de Lion),Kingdom of Heaven (2005),ESTJ,14 Pdb Votes
Priest,Kingdom of Heaven (2005),ESTJ,2 Pdb Votes
Anna Sage,Public Enemies (2009),ESTJ,5 Pdb Votes
Ruthie,Benny & Joon (1993),ESTJ,28 Pdb Votes
Ken Carver,What's Eating Gilbert Grape (1993),ESTJ,21 Pdb Votes
Cynric,King Arthur (2004),ESTJ,1 Pdb Vote
Jonas Wilkerson,Gone with the Wind (1939),ESTJ,4 Pdb Votes
Suellen O'Hara,Gone with the Wind (1939),ESTJ,1 Pdb Vote
Regina Jackson,The Day the Earth Stood Still (2008),ESTJ,4 Pdb Votes
Jacob Benson,The Day the Earth Stood Still (2008),ESTJ,21 Pdb Votes
Pussy Galore,James Bond Film Series,ESTJ,1 Pdb Vote
Eurico,O Auto da Compadecida (2000),ESTJ,27 Pdb Votes
Mr. Johnson,Love & Friendship (2016),ESTJ,24 Pdb Votes
Major General Katja Petrokovich,Red (2010),ESTJ,15 Pdb Votes
Cynthia Wilkes,Red (2010),ESTJ,4 Pdb Votes
William Cooper,Red (2010),ESTJ,4 Pdb Votes
Victoria Winslow,Red (2010),ESTJ,28 Pdb Votes
Jack Crawford,Manhunter (1986),XXXX,0
U.S. Senator Ruth Martin,The Silence of the Lambs (1991),ESTJ,0
General Erinmore,1917 (2019),ESTJ,0
Commander Bolton,Dunkirk (2017),ESTJ,0
Mr. Jaeckel,The Great Dictator (1940),ESTJ,0
Slowen Lo,Star Wars,ESTJ,0
Moden Canady,Star Wars,ESTJ,0
Bala-Tik,Star Wars,ESTJ,12 Pdb Votes
Unkar Plutt,Star Wars,ESTJ,17 Pdb Votes
Davits Draven,Star Wars,ESTJ,15 Pdb Votes
Quay Tolsite,Star Wars,ESTJ,9 Pdb Votes
Moloch,Star Wars,ESTJ,8 Pdb Votes
EV-9D9,Star Wars,ESTJ,8 Pdb Votes
Tarfful,Star Wars,ESTJ,21 Pdb Votes
Wat Tambor,Star Wars,ESTJ,42 Pdb Votes
Po Nudo,Star Wars,ESTJ,4 Pdb Votes
Lott Dod,Star Wars,ESTJ,28 Pdb Votes
The Captain,101 Dalmatians (1996),ESTJ,1 Pdb Vote
Sack Lodge,Wedding Crashers (2005),ESTJ,23 Pdb Votes
William Cleary,Wedding Crashers (2005),ESTJ,6 Pdb Votes
Grace,Grandma's Boy (2006),XXXX,1 Pdb Vote
King Philip of France,Robin Hood (2010),ESTJ,1 Pdb Vote
Sheriff of Nottingham,Robin Hood (2010),ESTJ,2 Pdb Votes
King Richard,Robin Hood (2010),ESTJ,5 Pdb Votes
Magistrate,Braveheart (1995),ESTJ,4 Pdb Votes
Bruce's Father,Braveheart (1995),XXXX,6 Pdb Votes
Ox Callaghan,While You Were Sleeping (1995),ESTJ,5 Pdb Votes
Ambassador Robert Thorn (1976),The Omen (1976),ESTJ,8 Pdb Votes
Howard McVie,Four Christmases/Four Holidays (2008),ESTJ,2 Pdb Votes
Mayor Kate Hennings,Sweet Home Alabama (2002),ESTJ,4 Pdb Votes
Raymond Alden,Wolf (1994),ESTJ,1 Pdb Vote
Amber Whitmire,Casper (1995),XXXX,4 Pdb Votes
"Catherine ""Carrigan"" Crittenden",Casper (1995),ESTJ,10 Pdb Votes
Steve Shanahan,Shallow Hal (2001),ESTJ,5 Pdb Votes
Judge Marshall Stevens,Liar Liar (1997),ESTJ,22 Pdb Votes
Miranda,Liar Liar (1997),ESTJ,22 Pdb Votes
Adele Pinchelow (2014),Dumb and Dumber (1994),ESTJ,4 Pdb Votes
Jack Wyatt / Darrin Stephens,Bewitched (2005),ESTJ,3 Pdb Votes
Rance Holloway,The Incredible Burt Wonderstone (2013),ESTJ,1 Pdb Vote
Laurel Boyd,Jerry Maguire (1996),ESTJ,4 Pdb Votes
Avery Bishop,Jerry Maguire (1996),ESTJ,7 Pdb Votes
Claire,"Crazy, Stupid, Love (2011)",ESTJ,3 Pdb Votes
Richard,"Crazy, Stupid, Love (2011)",XXXX,3 Pdb Votes
Lady Penelope,Thunderbirds (2004),XXXX,1 Pdb Vote
Nevada,Zombieland (Franchise),ESTJ,20 Pdb Votes
Con McCarty,Get Carter (1971),ESTJ,2 Pdb Votes
General Victor Ball,Harold and Maude (1971),ESTJ,1 Pdb Vote
Neville Bartos,Chopper (2000),XXXX,1 Pdb Vote
Susan Blakelee,The Last Song (2010),XXXX,1 Pdb Vote
Janine,Muriel's Wedding (1994),ESTJ,1 Pdb Vote
Bill Heslop,Muriel's Wedding (1994),ESTJ,2 Pdb Votes
Chief Supervisor,Westworld (1973),ESTJ,3 Pdb Votes
King Mongkut of Siam,The King and I (1956),ESTJ,24 Pdb Votes
Commander Root,Artemis Fowl (2020),ESTJ,2 Pdb Votes
Henry Salt,Willy Wonka and the Chocolate Factory (1971),ESTJ,17 Pdb Votes
Yaxley,Today is Spaceship Day,ESTJ,4 Pdb Votes
Scratte,Ice Age (Franchise),ESTJ,92 Pdb Votes
Louise,Thelma & Louise (1991),ESTJ,88 Pdb Votes
Fanny Dashwood,Sense and Sensibility (1995),ESTJ,14 Pdb Votes
Principal Edward Rooney,Ferris Bueller's Day Off (1986),ESTJ,129 Pdb Votes
Brent Norton,The Mist (2007),ESTJ,29 Pdb Votes
Captain Frank Towns,Flight of the Phoenix (2004),ESTJ,11 Pdb Votes
General Thade,Planet of the Apes (2001),ESTJ,3 Pdb Votes
"D. McGinty ""Knuckles""",Paddington (2014),ESTJ,22 Pdb Votes
Turnbull A.C.,The Warriors (1979),ESTJ,1 Pdb Vote
Mark McCluskey,The Godfather (1972),ESTJ,82 Pdb Votes
Macocha,Tři Oříšky Pro Popelku (1973),ESTJ,10 Pdb Votes
Waring Hudsucker,The Hudsucker Proxy,ESTJ,1 Pdb Vote
Devlin Adams,Just Go with It (2011),ESTJ,28 Pdb Votes
Phil Donnelly,Dark Waters (2019),ENTJ,2 Pdb Votes
Brian Madison,Billy Madison (1995),ESTJ,6 Pdb Votes
Estella,Great Expectations (1998),ESTJ,15 Pdb Votes
Frank Martin,Willard (2003),ESTJ,2 Pdb Votes
Dinah Ratner,Uncut Gems (2019),ESTJ,39 Pdb Votes
Captain Jack Glover,Hacksaw Ridge (2016),ESTJ,18 Pdb Votes
Rovach Alimov,6 Underground (2019),ESTJ,5 Pdb Votes
Mrs. Godwin,Mary Shelley (2017),ESTJ,9 Pdb Votes
Madame Angellier,Suite Française (2015),ESTJ,4 Pdb Votes
Mrs. Averil,A Christmas Prince (Trilogy),ESTJ,6 Pdb Votes
Jake,Birdman or (The Unexpected Virtue of Ignorance) (2014),ESTJ,16 Pdb Votes
Carter Cushing,Crimson Peak (2015),ESTJ,26 Pdb Votes
Mr. Qureshi,3 Idiots (2009),ESTJ,11 Pdb Votes
Matthew Meyerowitz,The Meyerowitz Stories (2017),ESTJ,15 Pdb Votes
Jungle Julia Lucai,Death Proof (2007),ESTJ,13 Pdb Votes
Capt. George Ellerby,The Departed (2006),ESTJ,30 Pdb Votes
Carface Caruthers,All Dogs Go to Heaven (1989),ESTJ,39 Pdb Votes
Lady Proxima,Star Wars,ESTJ,16 Pdb Votes
Nora Fanshaw,Marriage Story (2019),ESTJ,103 Pdb Votes
Randy,Scent of a Woman (1992),ESTP,20 Pdb Votes
Mr. Trask,Scent of a Woman (1992),ESTJ,30 Pdb Votes
Lord Timothy Hastings,The Scarlet Pimpernel (1982),ESTJ,1 Pdb Vote
Mildred Hayes,"Three Billboards Outside Ebbing, Missouri (2017)",ESTJ,88 Pdb Votes
Bohuslav Šebek,Pelíšky (1999),ESTJ,18 Pdb Votes
Jindřich Kraus,Pelíšky (1999),ESTJ,32 Pdb Votes
"Snooty Flamingos/""The Snooty Six""",Fantasia 2000 (1999),ESTJ,5 Pdb Votes
Killjoy Margaret,Fantasia 2000 (1999),XXXX,4 Pdb Votes
Steve-Dave Pulasti,Mallrats (1995),ESTJ,5 Pdb Votes
LaFours,Mallrats (1995),ESTJ,5 Pdb Votes
Jared Svenning,Mallrats (1995),ESTJ,9 Pdb Votes
Agah Efendi,Kanlı Nigar (1981),ESTJ,1 Pdb Vote
Jean LaFleur,Blue Streak (1999),ESTJ,1 Pdb Vote
Mrs. Krum,Klaus (2019),ESTJ,43 Pdb Votes
Kharak Singh,Hera Pheri (2000),ESTJ,3 Pdb Votes
Queen Regina,Red Shoes & The Seven Dwarfs (2019),ESTJ,18 Pdb Votes
Nai Nai,Abominable (2019),ESTJ,11 Pdb Votes
Burnish,Abominable (2019),ESTJ,9 Pdb Votes
Judge Walter Burns,Mystery Alaska,ESTJ,1 Pdb Vote
Mayor Scott Pitcher,Mystery Alaska,ESTJ,1 Pdb Vote
Nils Bjurman,The Girl with the Dragon Tattoo (2011),ESTJ,5 Pdb Votes
The Old Man,A Christmas Story (1983),ESTJ,56 Pdb Votes
Gustaw Kramer,Vabank (Juliusz Machulski),ESTJ,4 Pdb Votes
First Officer Jeff Skiles,Sully (2016),ESTJ,7 Pdb Votes
Charles Blackwood,We Have Always Lived in the Castle (2018),ESTJ,11 Pdb Votes
Rasa,A Serbian Film (2010),ESTJ,5 Pdb Votes
Collignon,Amélie (2001),ESTJ,23 Pdb Votes
Amandine Poulain,Amélie (2001),ESTJ,30 Pdb Votes
Yon-suk,Train to Busan (2016),ESTJ,103 Pdb Votes
Stacy DeNovo,The Princess Switch (2018),ESTJ,54 Pdb Votes
Aunt Maggie,The Host (2013),ESTJ,6 Pdb Votes
The Seeker,The Host (2013),ESTJ,21 Pdb Votes
Kimmy,Tall Girl (2019),ESTJ,45 Pdb Votes
Sadusky,National Treasure (2004),ESTJ,5 Pdb Votes
Runeard,Frozen (Franchise),ESTJ,44 Pdb Votes
Captain Alex,Who Killed Captain Alex? (2010),ESTJ,6 Pdb Votes
Aunt Catherine,Marty,XXXX,1 Pdb Vote
"Linus ""Minus""",The Adventures of Sharkboy and Lavagirl (2005),ESTJ,106 Pdb Votes
Ms. Mazzacurati (Maestra Mazzacurati),Pierino Series,ESTJ,1 Pdb Vote
Oronzo,Pierino Series,ESTJ,2 Pdb Votes
Mr. Celani (Maestro Celani),Pierino Series,ESTJ,27 Pdb Votes
Sheila Eileen Dwight,Rocketman (2019),ESTJ,16 Pdb Votes
Mark,Thoroughbreds (2018),ESTJ,4 Pdb Votes
Ray Cash,Walk the Line (2005),ESTJ,13 Pdb Votes
SARK,Tron (Series),ESTJ,4 Pdb Votes
Ed Dillinger,Tron (Series),ESTJ,5 Pdb Votes
Number 2,Meet Dave (2008),ESTJ,3 Pdb Votes
Robert,Pineapple Express (2008),ESTJ,9 Pdb Votes
Carol,Pineapple Express (2008),XXXX,34 Pdb Votes
Helena Markos,Suspiria (2018),ESTJ,1 Pdb Vote
Mrs. Sybil Alsop,Limelight (1952),ESTJ,1 Pdb Vote
Postant,Limelight (1952),ESTJ,18 Pdb Votes
Inspector Gustav,Hugo (2010),ESTJ,57 Pdb Votes
Aunt Helene Le Domas,Ready or Not (2019),ESTJ,14 Pdb Votes
Muharrem Gür,Hababam Sınıfı (1975),ESTJ,4 Pdb Votes
Malik,Yedi Bela Hüsnü (1982),ESTJ,4 Pdb Votes
Burt Grusinsky,We Own the Night (2007),ESTJ,1 Pdb Vote
Richardson,The Adjustment Bureau (2011),ESTJ,15 Pdb Votes
Brittany,Gnome Alone (2017),ESTJ,33 Pdb Votes
"Carlos ""Carl"" Van Loon",Limitless (2011),ESTJ,22 Pdb Votes
Heo Eun-joo,A Tale of Two Sisters (2003),ESTJ,28 Pdb Votes
Joan Crawford,Mommie Dearest (1981),ESTJ,9 Pdb Votes
Dinky,The Fox and the Hound (1981),ESTJ,27 Pdb Votes
Tamir,The Dictator (2012),ESTJ,2 Pdb Votes
Ayı Abbas,Korkusuz Korkak (1979),ESTJ,19 Pdb Votes
Meiko (Number 6),12 Suicidal Teens (2019),ESTJ,3 Pdb Votes
Naci,Bir Zamanlar Anadolu'da (2011),ESTJ,16 Pdb Votes
Shelby Pace,The Perfect Date (2019),ESTJ,41 Pdb Votes
Amos Slade,The Fox and the Hound (1981),ESTJ,88 Pdb Votes
Veronica,Sierra Burgess Is a Loser (2018),ESTJ,2 Pdb Votes
Mr. Ryan,Bill & Ted,ESTJ,48 Pdb Votes
Sammy,Dora and the Lost City Of Gold (2019),ESTJ,66 Pdb Votes
Queen Ariana,Barbie as the Island Princess (2007),ESTJ,58 Pdb Votes
Madame Carp,Barbie as the Princess and the Pauper (2004),ESTJ,46 Pdb Votes
Mrs. Calloway,Home on the Range (2004),ESTJ,28 Pdb Votes
Colonel Nicholson,The Bridge on the River Kwai (1957),ESTJ,5 Pdb Votes
Warren Jerome (Tweety),Bad Boys (1983),ESTJ,4 Pdb Votes
Derek Jameson,The Thing (2011),ESTJ,78 Pdb Votes
Fowler,Chicken Run (2000),ESTJ,12 Pdb Votes
Lt. Puffin,The Swan Princess (1994),ESTJ,18 Pdb Votes
Gelorum,Hot Wheels World Race / AcceleRacers,ESTJ,2 Pdb Votes
Ermine Jung,Blow (2001),ESTJ,3 Pdb Votes
Juste Leblanc,Le Dîner de cons (1998),ESTJ,2 Pdb Votes
Lucien Cheval,Le Dîner de cons (1998),ISTJ,55 Pdb Votes
Mrs. Blatherwick,Nanny McPhee (2005),ESTJ,47 Pdb Votes
Great-Aunt Lady Adelaide Stitch,Nanny McPhee (2005),ESTJ,12 Pdb Votes
The Limping Man (John),The Lobster (2015),ESTJ,8 Pdb Votes
Patches O'Houlihan,Dodgeball (2004),ESTJ,78 Pdb Votes
Master Li,The Karate Kid (2010),ESTJ,11 Pdb Votes
Pao,Star Wars,ESTJ,20 Pdb Votes
Even Piell,Star Wars,ESTJ,36 Pdb Votes
Miraz,The Chronicles of Narnia (Film Trilogy),ESTJ,20 Pdb Votes
Gwendolyn,Bad Moms (2016),ESTJ,5 Pdb Votes
Aya,Cold Pursuit (2019),XXXX,9 Pdb Votes
Trevor Calcote,Cold Pursuit (2019),ESTJ,11 Pdb Votes
Maggie Millikin,Long Shot (2019),ESTJ,10 Pdb Votes
Maj. Calloway,The Third Man (1949),ESTJ,1 Pdb Vote
Farhad,Crash (2004),ESTJ,20 Pdb Votes
Mr. Humberfloob,The Cat in the Hat (2003),ESTJ,45 Pdb Votes
Childs,The Thing (1982),ESTJ,9 Pdb Votes
Pvt. Steel,Day of the Dead (1985),ESTJ,1 Pdb Vote
Harry Cooper,Night of the Living Dead (1990),ESTJ,11 Pdb Votes
Roland,Jumper (2008),ESTJ,66 Pdb Votes
Betty Warren,Mona Lisa Smile (2003),ESTJ,2 Pdb Votes
Miss Greta McCraw,Picnic at Hanging Rock (1975),ESTJ,11 Pdb Votes
Mrs. Appleyard,Picnic at Hanging Rock (1975),ESTJ,20 Pdb Votes
Amos Calloway,Big Fish (2003),ESTJ,5 Pdb Votes
Whitey Powers,Mystic River (2003),ESTJ,8 Pdb Votes
Dog,"Lock, Stock and Two Smoking Barrels (1998)",ESTJ,7 Pdb Votes
Barry The Baptist,"Lock, Stock and Two Smoking Barrels (1998)",ESTJ,4 Pdb Votes
Jimmy,Layer Cake (2004),ESTJ,16 Pdb Votes
Erol,Mustang (2015),ESTJ,25 Pdb Votes
Special Deputy Charley Rakes,Lawless (2012),ESTJ,25 Pdb Votes
Nancy Mirando,Okja (2017),ESTJ,6 Pdb Votes
Jack Valentine,Lord of War (2005),ESTJ,1 Pdb Vote
Glaucus,Troy (2004),ESTJ,4 Pdb Votes
Jeff Larsen,Summer's Shadow (2014),ESTJ,8 Pdb Votes
David Drumlin,Contact (1997),ESTJ,0
Colonel Winter,The Last Castle (2001),ESTJ,0
Prince Barin,Flash Gordon (1980),ESTJ,7 Pdb Votes
Carl Seeband,Never Look Away (2018),ESTJ,18 Pdb Votes
Peter McAllister,Lethal Weapon (Movie Series),ESTJ,4 Pdb Votes
The Director,John Wick,ESTJ,13 Pdb Votes
Olympe Maxime,Harry Potter / Wizarding World Films,ESTJ,30 Pdb Votes
Griphook,Harry Potter / Wizarding World Films,ESTJ,49 Pdb Votes
Vitani,The Lion King (Franchise),ESTJ,149 Pdb Votes
Melissa,The Hangover Trilogy,ESTJ,47 Pdb Votes
Russell Hampton,MonsterVerse,ESTJ,2 Pdb Votes
Mose Jakande,The Fast and the Furious (Film Franchise),ESTJ,6 Pdb Votes
Hernan Reyes,The Fast and the Furious (Film Franchise),ESTJ,9 Pdb Votes
Carter Verone,The Fast and the Furious (Film Franchise),ESTJ,15 Pdb Votes
Master Sergeant Al Apone,Alien,ESTJ,25 Pdb Votes
Dwight Hansen,This Boy's Life (1993),ESTJ,41 Pdb Votes
"Walter ""Monk"" McGinn",Gangs of New York (2002),ESTJ,5 Pdb Votes
"William ""Boss"" Tweed",Gangs of New York (2002),ESTJ,5 Pdb Votes
Phil,Demolition (2015),ESTJ,13 Pdb Votes
Little Bill Daggett,Unforgiven (1992),ESTJ,43 Pdb Votes
Peter,Yes Man (2008),ESTJ,6 Pdb Votes
Washi,Kubo and the Two Strings (2016),ESTJ,24 Pdb Votes
Karasu,Kubo and the Two Strings (2016),ESTJ,33 Pdb Votes
Shenzi,The Lion King (2019),ESTJ,21 Pdb Votes
Captain Roberto Nascimento,Elite Squad (2007),ESTJ,54 Pdb Votes
George Hedare,Catwoman (2004),XXXX,15 Pdb Votes
Esteban Trueba,The House of the Spirits (1993),XXXX,14 Pdb Votes
Sophia Darling,How to Make an American Quilt (1995),XXXX,1 Pdb Vote
Rose Darko,Donnie Darko (2001),ESTJ,34 Pdb Votes
Frank D'Amico,Kick-Ass (2010),ESTJ,23 Pdb Votes
Richard Detmer,Chronicle (2012),ESTJ,15 Pdb Votes
Bonzo,Ender's Game (2013),ESTJ,14 Pdb Votes
Petunia Robinson,Meet the Robinsons (2007),ESTJ,10 Pdb Votes
Virginia Vallejo,Loving Pablo (2017),XXXX,1 Pdb Vote
General Hentz,Stalingrad (1993),ESTJ,3 Pdb Votes
Olivia Mazursky,Alpha Dog (2006),ESTJ,1 Pdb Vote
Virginia Goodman (Elvira),The Invisible Guest (Contratiempo; 2016),ESTJ,12 Pdb Votes
Captain Koons,Pulp Fiction (1994),ESTJ,55 Pdb Votes
Nicholas Van Orton,The Game (1997),ESTJ,134 Pdb Votes
The Duke,Escape from New York (1981),XXXX,8 Pdb Votes
Matilda Jeffries,Zoolander (2001),ESTJ,39 Pdb Votes
Mayor Phlegmming,Osmosis Jones (2001),ESTJ,15 Pdb Votes
Steve McCroskey,Airplane! (1980),ESTJ,17 Pdb Votes
Cera,The Land Before Time (1988),ESTJ,80 Pdb Votes
Jean Rasczak,Starship Troopers (1997),ESTJ,25 Pdb Votes
Detective Lt . Thomas Doyle,Rear Window (1954),ESTJ,25 Pdb Votes
Blitzwing,Bumblebee (2018),ESTJ,9 Pdb Votes
Agent Burns,Bumblebee (2018),ESTJ,14 Pdb Votes
Charlie Barth,Super Dark Times (2017),ESTJ,11 Pdb Votes
Professor Viru Sahastrabuddhe “Virus”,3 Idiots (2009),ESTJ,171 Pdb Votes
Chatur Ramalingam “Silencer”,3 Idiots (2009),ESTJ,98 Pdb Votes
Albert,Victoria & Abdul (2017),ESTJ,6 Pdb Votes
Kent Mansley,The Iron Giant (1999),ESTJ,45 Pdb Votes
Madame Nell,Pretty Baby (1978),ESTJ,3 Pdb Votes
Donnagon Giggles,Spy Kids (2001),ESTJ,3 Pdb Votes
Helga Avellan (grandmother),Spy Kids (2001),ESTJ,2 Pdb Votes
Boss Nass,Star Wars,ESTJ,49 Pdb Votes
Ray King,The Accountant (2016),ESTJ,5 Pdb Votes
Jeanie Bueller,Ferris Bueller's Day Off (1986),ESTJ,151 Pdb Votes
Philip Lyttelton Gell,The Professor and the Madman (2019),ESTJ,1 Pdb Vote
Hegai,One Night with the King (2006),ESTJ,1 Pdb Vote
Pero Tovar,The Great Wall (2016),XXXX,11 Pdb Votes
Principal Strickland,Back to the Future (Series),ESTJ,98 Pdb Votes
Aunt Edna,National Lampoon's Vacation (1983),ESTJ,4 Pdb Votes
SGT Mike Horvath,Saving Private Ryan (1998),ESTJ,33 Pdb Votes
Mr. Dawes Sr.,Mary Poppins (1964),ESTJ,18 Pdb Votes
Lori Collins,Ted,ESTJ,46 Pdb Votes
Viggo Tarasov,John Wick,ESTJ,109 Pdb Votes
Sofia,John Wick,ESTJ,50 Pdb Votes
Jackson Lamb,Super 8 (2011),ESTJ,13 Pdb Votes
"Franklin ""Frank"" Bean",Fantastic Mr. Fox (2009),ESTJ,90 Pdb Votes
Razoul,Aladdin (2019),ESTJ,5 Pdb Votes
Ray Nicolette,Jackie Brown (1997),ESTJ,28 Pdb Votes
Harge Aird,Carol (2015),ESTJ,24 Pdb Votes
King Louie,The Jungle Book (2016),ESTJ,33 Pdb Votes
Mammy,Gone with the Wind (1939),ESTJ,46 Pdb Votes
Rex,Babe (1995),ESTJ,9 Pdb Votes
Zack Carey,Showgirls (1995),ESTJ,12 Pdb Votes
Sterling,Cars (Franchise),ESTJ,29 Pdb Votes
Ben Richards,The Running Man (1987),ESTJ,6 Pdb Votes
Patricia Whitmore,Rock of Ages (2012),ESTJ,1 Pdb Vote
The Trainman,The Matrix Trilogy,ESTJ,6 Pdb Votes
Businessman,The Little Prince (2015),ESTJ,28 Pdb Votes
Warden,Escape from Alcatraz (1979),ESTJ,10 Pdb Votes
Pops Racer,Speed Racer (2008),ESTJ,5 Pdb Votes
King Jaffe Joffer,Coming to America (1988),ESTJ,26 Pdb Votes
Grampa Hugo,House of 1000 Corpses (2003),ESTJ,15 Pdb Votes
Lord Piggot-Dunceby,Missing Link (2019),ESTJ,19 Pdb Votes
Cassio Tagge,Star Wars,ESTJ,27 Pdb Votes
Conan Antonio Motti,Star Wars,ESTJ,44 Pdb Votes
Commanderette Zircon,Spaceballs (1987),ESTJ,5 Pdb Votes
Maximilian Veers,Star Wars,ESTJ,37 Pdb Votes
Madeleine Gravis,"Synecdoche, New York (2008)",ESTJ,2 Pdb Votes
Felix Forsythe,Frenzy (1972),ESTJ,1 Pdb Vote
Lurtz,The Lord of the Rings (Film Trilogy),ESTJ,72 Pdb Votes
Pansy Parkinson,Harry Potter / Wizarding World Films,ESTJ,116 Pdb Votes
Julius,Planet of the Apes (1968),ESTJ,4 Pdb Votes
Dr. Honorious,Planet of the Apes (1968),ESTJ,5 Pdb Votes
President of the Assembly,Planet of the Apes (1968),ESTJ,5 Pdb Votes
General Ourumov,James Bond Film Series,ESTJ,15 Pdb Votes
General Alexis / Anatol Gogol,James Bond Film Series,ESTJ,11 Pdb Votes
General Orlov,James Bond Film Series,ESTJ,9 Pdb Votes
Irma Bunt,James Bond Film Series,ESTJ,4 Pdb Votes
Creedy,V for Vendetta (2005),ESTJ,40 Pdb Votes
Sgt. Ellerbee,Baywatch (2017),ESTJ,13 Pdb Votes
Curtis Taylor Jr.,Dreamgirls (2006),ESTJ,8 Pdb Votes
Rosina Anello,A Bronx Tale (1993),ESTJ,3 Pdb Votes
Eddie Mush,A Bronx Tale (1993),ESTJ,50 Pdb Votes
Big Daddy Marcus,Sing (Franchise),ESTJ,26 Pdb Votes
Judith,Sing (Franchise),ESTJ,91 Pdb Votes
Nana Noodleman,Sing (Franchise),ESTJ,26 Pdb Votes
Glen Maverick,Surf’s Up (2007),ESTJ,22 Pdb Votes
Mr. Brenigan,Lemonade Mouth (2011),ESTJ,29 Pdb Votes
Director Josef,Gattaca (1997),ESTJ,16 Pdb Votes
Anton Freeman,Gattaca (1997),ESTJ,119 Pdb Votes
Joe Gould,Cinderella Man (2005),ESTJ,72 Pdb Votes
Darian Franklin,The Edge of Seventeen (2016),ESTJ,39 Pdb Votes
Nute Gunray,Star Wars,ESTJ,1 Pdb Vote
Mas Amedda,Star Wars,ESTJ,40 Pdb Votes
Judge Wang,Five Deadly Venoms (1978),ESTJ,49 Pdb Votes
Razoul,Aladdin (1992),ESTJ,7 Pdb Votes
Evelyn Stoker,Stoker (2013),XXXX,24 Pdb Votes
Max Kellerman,Dirty Dancing (1987),ESTJ,231 Pdb Votes
Barb,Five Feet Apart (2019),ESTJ,1 Pdb Vote
Stella Grant,Five Feet Apart (2019),ESTJ,56 Pdb Votes
Laurie,Ms .45 (1981),ESTJ,30 Pdb Votes
Janet Venable,Primal Fear (1996),ESTJ,8 Pdb Votes
Shanti,The Jungle Book (1967),ESTJ,17 Pdb Votes
Aknot,The Fifth Element (1997),ESTJ,6 Pdb Votes
President Lindberg,The Fifth Element (1997),ESTJ,11 Pdb Votes
Colonel Edmund Munro,The Last of the Mohicans (1992),ESTJ,21 Pdb Votes
Major Duncan Heyward,The Last of the Mohicans (1992),ESTJ,7 Pdb Votes
Dr. Peter Silberman,Terminator,ESTJ,36 Pdb Votes
Thetis,Clash of the Titans (1981),ESTJ,16 Pdb Votes
Princess Mombi,Return to Oz (1985),ESTJ,8 Pdb Votes
Mama Fratelli,The Goonies (1985),ESTJ,8 Pdb Votes
Ruby Deagle,Gremlins (1984),ESTJ,25 Pdb Votes
SkekUng the Garthim Grandmaster,The Dark Crystal (1982),ESTJ,44 Pdb Votes
Bubbha,The Good Dinosaur (2015),ESTJ,7 Pdb Votes
Rumi Koyama,River's Edge (2018),ESTJ,44 Pdb Votes
Antonius Proximo,Gladiator (2000),ESTJ,35 Pdb Votes
Thunder,Big Trouble in Little China (1986),ESTJ,27 Pdb Votes
"Mr. Sykes ""Puff Daddy""",Shark Tale (2004),ESTJ,28 Pdb Votes
Don Lino,Shark Tale (2004),ESTJ,28 Pdb Votes
The Wolf,Into the Woods (2014),ESTJ,11 Pdb Votes
Rosa Hubermann,The Book Thief (2013),ESTJ,45 Pdb Votes
William Parcher,A Beautiful Mind (2001),ESTJ,3 Pdb Votes
Double Dan,Wreck-It Ralph (Franchise),ESTJ,67 Pdb Votes
Mayor Kobayashi,Isle of Dogs (2018),ESTJ,40 Pdb Votes
Rexor,Conan the Barbarian (1982),ESTJ,2 Pdb Votes
Mattie Ross,True Grit (2010),ESTJ,5 Pdb Votes
Sheriff of Nottingham,Robin Hood: Prince of Thieves (1991),ESTJ,16 Pdb Votes
John W. Poe,Young Guns,ESTJ,23 Pdb Votes
Dick Brewer,Young Guns,ESTJ,16 Pdb Votes
Annie Farrell,Collateral (2004),ESTJ,15 Pdb Votes
Wind In His Hair,Dances with Wolves (1990),ESTJ,17 Pdb Votes
Joe Mentalino,Dumb and Dumber (1994),ESTJ,48 Pdb Votes
Alec Newbury,St. Elmo's Fire (1985),ESTJ,56 Pdb Votes
Alice Eklund-Ward,The Fighter (2010),ESTJ,117 Pdb Votes
Coach Jack Bolton,High School Musical (Film Trilogy),ESTJ,1 Pdb Vote
William Ludlow,Legends of the Fall (1994),ESTJ,32 Pdb Votes
"Jeffrey ""The Big"" Lebowski",The Big Lebowski (1998),ESTJ,14 Pdb Votes
Seol-Hyun,The Priests (2015),ESTJ,17 Pdb Votes
Count Rudolph Andrenyi,Murder on the Orient Express (2017),ESTJ,115 Pdb Votes
Jim Court,Say Anything... (1989),ESTJ,1 Pdb Vote
Colonel Ernst Vogel,Indiana Jones (Series),ESTJ,87 Pdb Votes
Julie Powers,Scott Pilgrim vs. the World (2010),ESTJ,45 Pdb Votes
Bishop Kwak,The Priests (2015),ESTJ,12 Pdb Votes
Douglas,Bird Box (2018),ESTJ,80 Pdb Votes
Captain Jack Aubrey,Master and Commander: The Far Side of the World (2003),ESTJ,4 Pdb Votes
Col. Herman Dietrich,Indiana Jones (Series),ESTJ,36 Pdb Votes
Gurgle,Finding Nemo (Franchise),ESTJ,2 Pdb Votes
F'Nale Zandor,Ready Player One (2018),XXXX,8 Pdb Votes
Nolan Sorrento,Ready Player One (2018),ESTJ,34 Pdb Votes
